"","Date","Mkt.RF","SMB","HML","RMW","CMA","RF"
"2004",2017-09-06,0.18,0.03,0.04,-0.02,0.04,0
"2005",2017-09-07,0.44,0.26,-0.45,0.26,-0.09,0
"2006",2017-09-08,0.03,0.04,0.09,-0.06,0.04,0
"2007",2017-09-11,0.64,-0.52,0.03,-0.14,-0.09,0
"2008",2017-09-12,0.42,0.02,0.36,-0.23,0.21,0
"2009",2017-09-13,-0.11,0.15,0.17,-0.19,0.09,0
"2010",2017-09-14,0.03,0.06,-0.05,-0.11,0.05,0
"2011",2017-09-15,0.08,0.16,-0.04,0.19,-0.03,0
"2012",2017-09-18,0.13,-0.05,0.14,-0.27,0.17,0
"2013",2017-09-19,0.38,0.06,0.17,0.08,0.12,0
"2014",2017-09-20,-0.16,0,0.19,-0.1,0.16,0
"2015",2017-09-21,-0.09,0,0.48,-0.33,0.11,0
"2016",2017-09-22,0.13,0.14,0.05,0.11,0.13,0
"2017",2017-09-25,-0.25,0.34,0.12,0.07,0.31,0
"2018",2017-09-26,-0.19,-0.02,0.29,0.09,0,0
"2019",2017-09-27,0.28,0.22,0.16,-0.32,-0.18,0
"2020",2017-09-28,0.37,0.38,0.01,-0.01,-0.11,0
"2021",2017-09-29,0.32,-0.06,-0.17,-0.03,-0.17,0
"2022",2017-10-02,0.21,0.19,-0.14,-0.07,-0.02,0
"2023",2017-10-03,0.28,-0.09,0.13,-0.03,0.09,0
"2024",2017-10-04,0.03,-0.02,-0.31,0.11,-0.09,0
"2025",2017-10-05,0.18,-0.41,0.06,-0.24,-0.14,0
"2026",2017-10-06,0,0.06,-0.04,-0.04,-0.2,0
"2027",2017-10-09,-0.09,-0.06,-0.07,0.16,-0.11,0
"2028",2017-10-10,0.43,0.19,0.08,0.17,0.02,0
"2029",2017-10-11,0.24,-0.14,-0.1,0.05,-0.09,0
"2030",2017-10-12,-0.03,0.17,-0.56,0.29,-0.21,0
"2031",2017-10-13,0.19,0.05,-0.02,0.1,-0.06,0
"2032",2017-10-16,0.03,-0.12,0.15,-0.12,-0.01,0
"2033",2017-10-17,-0.08,-0.21,-0.06,0.14,0.01,0
"2034",2017-10-18,0.13,-0.17,0.06,0.08,-0.06,0
"2035",2017-10-19,-0.01,-0.3,0.17,-0.1,0.19,0
"2036",2017-10-20,0.1,-0.24,0.09,-0.09,0,0
"2037",2017-10-23,-0.2,0.02,0.12,0.25,-0.02,0
"2038",2017-10-24,0.05,-0.05,0.41,-0.07,0.01,0
"2039",2017-10-25,-0.36,0.16,-0.02,0.13,-0.18,0
"2040",2017-10-26,-0.01,-0.2,-0.05,0.22,0.02,0
"2041",2017-10-27,0.57,-0.07,-0.66,0.24,-0.91,0
"2042",2017-10-30,0.01,0.12,-0.02,-0.03,-0.17,0
"2043",2017-10-31,0.11,0.27,-0.17,-0.05,-0.04,0
"2044",2017-11-01,0.16,-0.25,0.27,-0.1,0.26,0
"2045",2017-11-02,0.07,-0.06,0.37,-0.2,0.15,0
"2046",2017-11-03,0.13,-0.22,-0.51,0.14,-0.29,0
"2047",2017-11-06,0.18,0.21,0.13,-0.29,-0.15,0
"2048",2017-11-07,-0.21,-0.44,-0.08,0.24,0.04,0
"2049",2017-11-08,0.14,-0.07,-0.22,0.29,-0.02,0
"2050",2017-11-09,-0.35,-0.03,0.34,-0.12,0.06,0
"2051",2017-11-10,-0.17,0.07,-0.17,0.1,-0.05,0
"2052",2017-11-13,-0.28,-0.35,-0.12,0.18,-0.33,0
"2053",2017-11-14,-0.03,-0.11,-0.12,0.4,-0.1,0
"2054",2017-11-15,-0.64,-0.34,0,-0.11,0.07,0
"2055",2017-11-16,0.77,0.21,-0.54,0.47,-0.1,0
"2056",2017-11-17,0.02,0.46,0.17,-0.21,0.16,0
"2057",2017-11-20,0.06,0.19,-0.2,0.24,-0.08,0
"2058",2017-11-21,0.66,0.2,-0.17,0.1,-0.31,0
"2059",2017-11-22,0.33,0.51,0.14,-0.17,0.21,0
"2060",2017-11-23,0.06,-0.07,0.01,0.02,0.04,0
"2061",2017-11-24,0.27,-0.04,-0.18,0,-0.12,0
"2062",2017-11-27,-0.24,-0.06,-0.25,0.37,-0.22,0
"2063",2017-11-28,0.53,-0.23,0.05,0.11,-0.13,0
"2064",2017-11-29,0.01,0.18,0.97,0.06,0.69,0
"2065",2017-11-30,0.46,-0.3,-0.18,0.07,-0.1,0
"2066",2017-12-01,-0.15,0.11,0.23,-0.18,0.31,0
"2067",2017-12-04,-0.05,-0.25,0.67,0.2,0.54,0
"2068",2017-12-05,-0.37,-0.14,-0.11,0.22,-0.19,0
"2069",2017-12-06,-0.37,-0.56,-0.45,0.37,-0.43,0
"2070",2017-12-07,0.26,0.1,-0.2,0,-0.11,0
"2071",2017-12-08,0.52,-0.22,-0.02,-0.05,0.08,0
"2072",2017-12-11,0.22,-0.17,0,-0.08,0.02,0
"2073",2017-12-12,0.12,-0.2,0.24,-0.13,0.14,0
"2074",2017-12-13,0.25,0.41,-0.35,0.15,-0.15,0
"2075",2017-12-14,-0.47,0.22,-0.19,0.05,-0.09,0
"2076",2017-12-15,0.23,-0.09,-0.19,0.02,-0.18,0
"2077",2017-12-18,0.9,0.14,0.21,0,0.15,0
"2078",2017-12-19,-0.16,0.02,-0.1,0.12,0.09,0
"2079",2017-12-20,-0.1,0.26,0.35,-0.21,0.22,0
"2080",2017-12-21,0.35,0.21,0.35,-0.41,0.28,0
"2081",2017-12-22,-0.05,0.13,-0.12,0.06,-0.01,0
"2082",2017-12-25,0.03,-0.02,0.01,0,0,0
"2083",2017-12-26,-0.06,0.13,-0.06,0.03,0.17,0
"2084",2017-12-27,0.23,0.33,-0.17,-0.01,-0.06,0
"2085",2017-12-28,0.23,0.21,0.06,-0.13,0.01,0
"2086",2017-12-29,-0.19,0.25,0.1,-0.05,0.09,0
"2087",2018-01-01,0.03,0.01,0.02,-0.01,0,0
"2088",2018-01-02,0.64,0.19,-0.01,-0.34,-0.02,0
"2089",2018-01-03,0.38,-0.23,-0.15,-0.26,-0.11,0
"2090",2018-01-04,0.89,-0.17,0.43,-0.27,0.37,0
"2091",2018-01-05,0.58,-0.32,-0.29,0.31,-0.25,0
"2092",2018-01-08,0.03,0.01,-0.03,-0.05,0,0
"2093",2018-01-09,0.23,-0.11,-0.1,-0.07,0.09,0
"2094",2018-01-10,-0.01,0.17,0.54,-0.46,0.15,0
"2095",2018-01-11,0.57,0.21,0.25,-0.23,0.31,0
"2096",2018-01-12,0.76,-0.13,0.06,-0.04,0.11,0
"2097",2018-01-15,0.29,0.19,-0.05,0.05,-0.07,0
"2098",2018-01-16,-0.22,-0.22,-0.08,0.3,-0.13,0
"2099",2018-01-17,0.27,-0.45,-0.29,0.2,-0.29,0
"2100",2018-01-18,-0.03,-0.23,-0.23,0.1,-0.14,0
"2101",2018-01-19,0.49,0.31,-0.12,0.2,0.09,0
"2102",2018-01-22,0.63,-0.2,-0.17,-0.18,0.03,0
"2103",2018-01-23,0.44,0.2,-0.19,-0.06,-0.24,0
"2104",2018-01-24,0.15,0.18,0.22,-0.09,0.19,0
"2105",2018-01-25,-0.3,-0.09,-0.21,0.04,0.04,0
"2106",2018-01-26,0.92,-0.27,-0.46,0.38,-0.2,0
"2107",2018-01-29,-0.58,0.16,-0.06,0.02,-0.02,0
"2108",2018-01-30,-0.92,-0.05,-0.25,0.21,-0.2,0
"2109",2018-01-31,-0.21,-0.28,-0.13,0.11,-0.17,0
"2110",2018-02-01,0.3,0.41,0.32,-0.38,0.21,0.01
"2111",2018-02-02,-1.87,0.25,-0.1,0.25,-0.18,0.01
"2112",2018-02-05,-3.09,0.59,0.18,-0.11,0.13,0.01
"2113",2018-02-06,-0.35,-1.75,-0.26,0.25,-0.41,0.01
"2114",2018-02-07,0.06,0.52,-0.13,0.07,0.16,0.01
"2115",2018-02-08,-2.34,1.46,0.24,0.03,0.18,0.01
"2116",2018-02-09,0.07,-0.89,-0.34,0.34,-0.35,0.01
"2117",2018-02-12,1.19,-0.37,-0.19,-0.02,-0.11,0.01
"2118",2018-02-13,0.17,0.13,-0.28,0.12,-0.13,0.01
"2119",2018-02-14,1.37,-0.38,-0.01,-0.34,-0.06,0.01
"2120",2018-02-15,1.19,-0.07,-0.47,0.2,-0.16,0.01
"2121",2018-02-16,0.2,0.24,-0.02,0.26,0.01,0.01
"2122",2018-02-19,0.06,0.48,0.13,0.07,0.02,0.01
"2123",2018-02-20,-0.54,0.07,-0.33,0.06,-0.37,0.01
"2124",2018-02-21,-0.35,0.43,0.07,0.06,-0.2,0.01
"2125",2018-02-22,0.06,0,-0.22,0.12,0.11,0.01
"2126",2018-02-23,0.95,-0.31,0.05,-0.05,-0.18,0.01
"2127",2018-02-26,0.89,-0.44,-0.21,0.11,-0.19,0.01
"2128",2018-02-27,-0.89,0.09,0.11,-0.21,-0.01,0.01
"2129",2018-02-28,-1.02,0.31,-0.38,0.27,-0.38,0.01
"2130",2018-03-01,-0.98,0.49,0.21,-0.29,-0.03,0.01
"2131",2018-03-02,-0.15,0.16,-0.46,-0.07,-0.45,0.01
"2132",2018-03-05,0.59,-0.79,-0.13,-0.14,-0.09,0.01
"2133",2018-03-06,0.72,0.62,-0.04,0.18,0.03,0.01
"2134",2018-03-07,-0.04,0.13,-0.27,-0.03,-0.39,0.01
"2135",2018-03-08,0.36,-0.33,-0.52,0.24,-0.2,0.01
"2136",2018-03-09,1.06,-0.42,-0.2,0.04,-0.21,0.01
"2137",2018-03-12,0.35,0.4,0.22,-0.19,0.06,0.01
"2138",2018-03-13,-0.45,0.44,-0.01,0.18,0.06,0.01
"2139",2018-03-14,-0.38,0.25,-0.26,0.09,-0.25,0.01
"2140",2018-03-15,-0.13,-0.22,-0.03,0.12,-0.12,0.01
"2141",2018-03-16,0.1,-0.16,0.34,-0.2,0.21,0.01
"2142",2018-03-19,-1.01,0.38,0.18,0.08,0.12,0.01
"2143",2018-03-20,-0.08,-0.27,0.06,-0.01,-0.09,0.01
"2144",2018-03-21,0.28,0.45,0.37,-0.53,0.42,0.01
"2145",2018-03-22,-1.77,0.85,-0.11,0.14,0.04,0.01
"2146",2018-03-23,-1.68,0.12,0.02,0.03,0.4,0.01
"2147",2018-03-26,1.47,-0.87,-0.33,0.22,-0.49,0.01
"2148",2018-03-27,-0.54,0.58,0.51,0.21,0.59,0.01
"2149",2018-03-28,-0.54,-0.49,0.12,0.24,0.08,0.01
"2150",2018-03-29,0.99,-0.34,-0.16,0.02,-0.28,0.01
"2151",2018-03-30,0.13,0.17,0,0.05,0.06,0.01
"2152",2018-04-02,-1.28,0.52,0.28,0.06,0.13,0.01
"2153",2018-04-03,0.37,-0.35,-0.08,0.13,-0.06,0.01
"2154",2018-04-04,0.48,-0.18,-0.19,0.24,-0.18,0.01
"2155",2018-04-05,0.96,-0.44,0.31,-0.2,0.19,0.01
"2156",2018-04-06,-1.12,0.84,0.06,0.06,0.1,0.01
"2157",2018-04-09,0.41,-0.2,-0.15,-0.17,-0.21,0.01
"2158",2018-04-10,1.29,-0.3,0.05,-0.32,0.22,0.01
"2159",2018-04-11,-0.36,0.41,0.43,-0.52,0.28,0.01
"2160",2018-04-12,0.41,-0.32,-0.08,-0.12,-0.09,0.01
"2161",2018-04-13,-0.07,0.18,0.29,-0.18,0.36,0.01
"2162",2018-04-16,0.56,-0.06,-0.05,0.31,-0.01,0.01
"2163",2018-04-17,0.69,-0.43,-0.52,0.07,-0.35,0.01
"2164",2018-04-18,0.33,0.2,0.18,-0.13,0.16,0.01
"2165",2018-04-19,-0.38,0.07,0.75,-0.59,0.29,0.01
"2166",2018-04-20,-0.59,0.14,0.37,-0.35,0.25,0.01
"2167",2018-04-23,-0.24,-0.37,0.24,0.05,0.24,0.01
"2168",2018-04-24,-0.53,0.46,0.73,-0.21,0.39,0.01
"2169",2018-04-25,-0.35,-0.32,-0.05,0.11,-0.02,0.01
"2170",2018-04-26,0.64,-0.41,-0.61,0.07,-0.49,0.01
"2171",2018-04-27,0.21,-0.12,-0.17,0.31,-0.06,0.01
"2172",2018-04-30,-0.46,0.15,0,-0.13,-0.09,0.01
"2173",2018-05-01,-0.18,-0.14,-0.36,0.08,-0.46,0.01
"2174",2018-05-02,-0.26,0.68,-0.17,0.05,-0.03,0.01
"2175",2018-05-03,-0.1,0.15,-0.26,0.22,-0.21,0.01
"2176",2018-05-04,0.76,-0.39,-0.16,-0.08,-0.04,0.01
"2177",2018-05-07,0.32,0.08,-0.23,-0.15,-0.22,0.01
"2178",2018-05-08,0.01,0.2,-0.06,-0.04,-0.18,0.01
"2179",2018-05-09,0.53,-0.37,0.04,-0.44,-0.11,0.01
"2180",2018-05-10,0.73,-0.28,0.11,0.05,0.03,0.01
"2181",2018-05-11,0.34,0.16,0.01,0.07,0.15,0.01
"2182",2018-05-14,0.08,-0.15,-0.04,-0.05,0,0.01
"2183",2018-05-15,-0.6,0.18,0.28,-0.19,0.22,0.01
"2184",2018-05-16,0.19,0.15,-0.35,0.26,-0.01,0.01
"2185",2018-05-17,0.16,0.24,0.04,-0.22,0.1,0.01
"2186",2018-05-18,-0.18,0.27,-0.36,0.17,-0.18,0.01
"2187",2018-05-21,0.56,-0.15,-0.09,0.18,-0.06,0.01
"2188",2018-05-22,-0.19,-0.17,0.3,-0.19,-0.06,0.01
"2189",2018-05-23,-0.35,0.12,-0.75,0.44,-0.45,0.01
"2190",2018-05-24,-0.19,0.22,-0.63,0.41,-0.23,0.01
"2191",2018-05-25,-0.39,-0.04,-0.59,0.43,-0.49,0.01
"2192",2018-05-28,-0.14,-0.05,-0.23,0.14,-0.18,0.01
"2193",2018-05-29,-1.12,0.59,-0.49,0.18,-0.14,0.01
"2194",2018-05-30,0.86,-0.37,0.11,-0.26,0.19,0.01
"2195",2018-05-31,-0.33,0.52,-0.53,0.09,-0.23,0.01
"2196",2018-06-01,0.67,-0.52,0.1,-0.27,-0.02,0.01
"2197",2018-06-04,0.59,0.08,-0.09,0.42,-0.1,0.01
"2198",2018-06-05,0.06,0.31,-0.43,0.24,-0.13,0.01
"2199",2018-06-06,0.62,-0.34,0.19,-0.09,0.19,0.01
"2200",2018-06-07,0.08,0.11,0.65,-0.21,0.55,0.01
"2201",2018-06-08,0,0.02,-0.42,0.21,-0.22,0.01
"2202",2018-06-11,0.27,-0.1,-0.04,0.06,0.03,0.01
"2203",2018-06-12,0.02,0.06,-0.49,0.22,-0.23,0.01
"2204",2018-06-13,-0.08,0.1,-0.08,-0.11,-0.24,0.01
"2205",2018-06-14,-0.21,-0.31,-0.42,0.1,-0.32,0.01
"2206",2018-06-15,-0.23,-0.14,-0.4,0.49,-0.16,0.01
"2207",2018-06-18,-0.33,0.33,0,-0.2,-0.19,0.01
"2208",2018-06-19,-0.72,-0.08,0.08,-0.25,-0.12,0.01
"2209",2018-06-20,0.25,0.2,-0.46,0,-0.19,0.01
"2210",2018-06-21,-0.56,0.08,-0.29,0.43,-0.07,0.01
"2211",2018-06-22,0.46,-0.06,0.45,-0.36,0.53,0.01
"2212",2018-06-25,-1.37,0.05,0.35,0.21,0.35,0.01
"2213",2018-06-26,0.03,-0.02,0.01,-0.33,-0.06,0.01
"2214",2018-06-27,-0.66,-0.22,0.2,0.02,0.31,0.01
"2215",2018-06-28,0.09,-0.4,-0.15,-0.11,-0.23,0.01
"2216",2018-06-29,0.57,0.03,-0.08,-0.07,0.15,0.01
"2217",2018-07-02,-0.44,-0.31,0.03,-0.24,-0.27,0.01
"2218",2018-07-03,0.02,0.11,0.1,-0.16,0.31,0.01
"2219",2018-07-04,0.01,-0.17,0.23,-0.08,0.11,0.01
"2220",2018-07-05,0.51,-0.54,0.04,-0.09,-0.07,0.01
"2221",2018-07-06,0.83,0,-0.44,0.04,-0.17,0.01
"2222",2018-07-09,0.84,-0.16,0.09,0.09,-0.14,0.01
"2223",2018-07-10,0.23,-0.35,-0.08,0.21,0.09,0.01
"2224",2018-07-11,-1.15,-0.22,-0.34,-0.07,-0.22,0.01
"2225",2018-07-12,0.71,-0.43,-0.8,0.29,-0.47,0.01
"2226",2018-07-13,0.28,0,-0.28,0.37,-0.08,0.01
"2227",2018-07-16,-0.11,-0.11,0.25,-0.08,0.01,0.01
"2228",2018-07-17,0.17,-0.13,-0.22,0.1,-0.1,0.01
"2229",2018-07-18,0.3,0.07,0.08,-0.08,-0.06,0.01
"2230",2018-07-19,-0.27,0.32,-0.02,-0.02,0.08,0.01
"2231",2018-07-20,0.22,0.01,-0.17,0.02,-0.13,0.01
"2232",2018-07-23,-0.12,-0.17,0.43,-0.39,0.04,0.01
"2233",2018-07-24,0.4,-0.39,0.31,0.25,-0.14,0.01
"2234",2018-07-25,0.65,-0.21,-0.58,0.1,-0.31,0.01
"2235",2018-07-26,-0.14,0.36,0.65,-0.15,0.45,0.01
"2236",2018-07-27,-0.23,-0.11,0.62,0.07,0.48,0.01
"2237",2018-07-30,-0.38,0.14,1.3,-0.36,0.78,0.01
"2238",2018-07-31,0.18,-0.22,-0.19,0,0.11,0.01
"2239",2018-08-01,-0.19,0.11,-0.24,-0.13,-0.34,0.01
"2240",2018-08-02,-0.2,-0.26,-0.67,0.13,-0.42,0.01
"2241",2018-08-03,0.25,-0.56,0.06,0.32,0.14,0.01
"2242",2018-08-06,0.14,-0.23,-0.23,-0.09,-0.16,0.01
"2243",2018-08-07,0.44,-0.17,0.19,-0.06,-0.09,0.01
"2244",2018-08-08,0.02,0.15,0.09,0.07,0.02,0.01
"2245",2018-08-09,-0.18,0.15,-0.35,0.14,-0.25,0.01
"2246",2018-08-10,-1.05,0.25,-0.18,-0.03,-0.08,0.01
"2247",2018-08-13,-0.6,-0.38,-0.33,0.33,-0.1,0.01
"2248",2018-08-14,0.39,-0.04,-0.15,0.3,0.08,0.01
"2249",2018-08-15,-0.95,-0.03,-0.22,0.34,0.01,0.01
"2250",2018-08-16,0.57,-0.59,0.25,-0.19,0.19,0.01
"2251",2018-08-17,0.43,0.2,0.08,0.04,0.12,0.01
"2252",2018-08-20,0.42,-0.13,0.18,-0.16,0.15,0.01
"2253",2018-08-21,0.42,0.35,0.12,-0.33,0.01,0.01
"2254",2018-08-22,0.15,0.32,-0.28,-0.19,-0.25,0.01
"2255",2018-08-23,-0.38,0.02,-0.47,0.2,-0.29,0.01
"2256",2018-08-24,0.63,0.01,-0.35,0.05,-0.26,0.01
"2257",2018-08-27,0.9,-0.13,-0.19,0.13,-0.29,0.01
"2258",2018-08-28,0.04,-0.11,-0.11,0.04,-0.05,0.01
"2259",2018-08-29,0.43,-0.18,-0.35,0,-0.21,0.01
"2260",2018-08-30,-0.4,0.42,-0.47,0.21,-0.2,0.01
"2261",2018-08-31,-0.4,0.27,-0.41,0.05,-0.23,0.01
"2262",2018-09-03,-0.09,-0.3,0.03,-0.1,0.03,0.01
"2263",2018-09-04,-0.43,-0.1,-0.14,-0.08,-0.17,0.01
"2264",2018-09-05,-0.57,0.2,0.65,0.04,0.5,0.01
"2265",2018-09-06,-0.4,-0.14,0.17,0.07,0.14,0.01
"2266",2018-09-07,-0.39,-0.14,-0.06,-0.05,0.03,0.01
"2267",2018-09-10,0.31,-0.08,-0.15,0.03,0.04,0.01
"2268",2018-09-11,0.27,-0.35,-0.25,0.08,-0.28,0.01
"2269",2018-09-12,0.21,-0.18,-0.06,0.1,0.14,0.01
"2270",2018-09-13,0.41,-0.32,-0.04,0.04,-0.12,0.01
"2271",2018-09-14,0.15,0.17,0.01,-0.07,-0.07,0.01
"2272",2018-09-17,-0.23,0.16,0.6,0.09,0.48,0.01
"2273",2018-09-18,0.54,-0.08,0,-0.07,0.05,0.01
"2274",2018-09-19,0.31,-0.01,0.7,-0.32,0.15,0.01
"2275",2018-09-20,0.82,-0.2,0.04,-0.2,-0.09,0.01
"2276",2018-09-21,0.13,-0.06,0.25,0.06,0.33,0.01
"2277",2018-09-24,-0.37,0.03,-0.25,-0.1,-0.23,0.01
"2278",2018-09-25,0.2,0.18,-0.16,-0.11,0,0.01
"2279",2018-09-26,-0.13,0.01,-0.49,0.42,-0.09,0.01
"2280",2018-09-27,-0.24,-0.53,-0.25,0.12,-0.15,0.01
"2281",2018-09-28,-0.21,0.31,-0.31,0.27,-0.01,0.01
"2282",2018-10-01,0.1,-0.55,-0.12,0.2,-0.09,0.01
"2283",2018-10-02,-0.34,-0.35,0.55,0,0.34,0.01
"2284",2018-10-03,-0.15,-0.15,0.16,-0.33,0,0.01
"2285",2018-10-04,-0.72,0.14,1.14,-0.29,0.7,0.01
"2286",2018-10-05,-0.64,-0.2,0.25,-0.24,0.32,0.01
"2287",2018-10-08,-0.47,-0.14,0.66,0.2,0.5,0.01
"2288",2018-10-09,-0.27,-0.54,0.31,-0.32,0.13,0.01
"2289",2018-10-10,-2.3,1.02,1.13,-0.29,0.87,0.01
"2290",2018-10-11,-1.94,0.03,-0.21,0.12,-0.18,0.01
"2291",2018-10-12,0.74,-0.32,-1.54,0.69,-0.92,0.01
"2292",2018-10-15,-0.38,0.2,0.5,-0.18,0.43,0.01
"2293",2018-10-16,1.69,-0.42,-0.8,0.06,-0.45,0.01
"2294",2018-10-17,-0.18,0.11,-0.23,0.04,-0.16,0.01
"2295",2018-10-18,-1.14,0.25,0.22,-0.08,0.24,0.01
"2296",2018-10-19,-0.15,-0.68,0.35,0.13,0.34,0.01
"2297",2018-10-22,-0.44,0.08,-0.58,0.56,-0.28,0.01
"2298",2018-10-23,-1.08,-0.45,-0.07,0.06,0.04,0.01
"2299",2018-10-24,-2.22,0.63,0.37,0.39,0.8,0.01
"2300",2018-10-25,0.69,-1.33,-0.2,-0.14,-0.72,0.01
"2301",2018-10-26,-1.08,0.4,0.68,-0.43,0.54,0.01
"2302",2018-10-29,-0.38,-0.1,1.19,-0.43,0.78,0.01
"2303",2018-10-30,1.01,-0.07,-0.24,0.33,0.18,0.01
"2304",2018-10-31,1.29,-0.07,-0.94,0.16,-0.9,0.01
"2305",2018-11-01,1.11,0.56,-0.53,-0.29,-0.37,0.01
"2306",2018-11-02,-0.01,0.73,-0.01,-0.18,-0.08,0.01
"2307",2018-11-05,0.04,-0.35,0.52,-0.14,0.48,0.01
"2308",2018-11-06,0.45,-0.15,0.04,-0.02,0.1,0.01
"2309",2018-11-07,1.43,-0.68,-0.86,0.25,-0.57,0.01
"2310",2018-11-08,-0.15,0.07,0,0.11,0.13,0.01
"2311",2018-11-09,-0.89,-0.09,0.29,0.28,0.52,0.01
"2312",2018-11-12,-1.68,0.08,0.75,0.17,0.72,0.01
"2313",2018-11-13,-0.06,-0.38,-0.15,0.05,-0.12,0.01
"2314",2018-11-14,-0.49,-0.05,0.32,0.13,0.12,0.01
"2315",2018-11-15,0.52,-0.26,-0.47,-0.19,-0.3,0.01
"2316",2018-11-16,0.29,-0.02,0.12,-0.32,0.16,0.01
"2317",2018-11-19,-1.11,0.5,1.05,-0.03,0.79,0.01
"2318",2018-11-20,-1.75,0.01,0.05,-0.29,0.12,0.01
"2319",2018-11-21,0.58,-0.06,0.04,-0.23,-0.12,0.01
"2320",2018-11-22,0.02,0.35,-0.26,0.21,-0.16,0.01
"2321",2018-11-23,-0.4,0.29,-0.42,0.07,0.01,0.01
"2322",2018-11-26,1.13,-0.85,-0.08,-0.12,-0.5,0.01
"2323",2018-11-27,-0.04,-0.26,-0.08,0.3,0.07,0.01
"2324",2018-11-28,1.68,-0.18,-1.07,0.4,-0.75,0.01
"2325",2018-11-29,0.07,0.18,-0.2,-0.11,-0.07,0.01
"2326",2018-11-30,0.22,-0.14,-0.44,0.34,-0.19,0.01
"2327",2018-12-03,1.27,-0.18,-0.37,0.13,-0.45,0.01
"2328",2018-12-04,-2.44,0.19,0.1,-0.05,0.52,0.01
"2329",2018-12-05,-0.39,-0.22,0.11,0.07,0.03,0.01
"2330",2018-12-06,-1.02,-0.14,-0.48,0.19,-0.29,0.01
"2331",2018-12-07,-1.14,0.59,0.8,-0.33,0.54,0.01
"2332",2018-12-10,-0.87,-0.99,-0.56,0.04,-0.23,0.01
"2333",2018-12-11,0.04,-0.46,-0.31,0.14,-0.17,0.01
"2334",2018-12-12,1.2,0.27,-0.05,-0.14,-0.11,0.01
"2335",2018-12-13,-0.12,-0.34,0.02,0.27,-0.08,0.01
"2336",2018-12-14,-1.6,0.19,0.73,-0.42,0.43,0.01
"2337",2018-12-17,-1.34,0.22,0.71,-0.06,0.37,0.01
"2338",2018-12-18,-0.38,-0.42,-0.19,0.3,-0.29,0.01
"2339",2018-12-19,-0.87,0.13,0.11,0,0.15,0.01
"2340",2018-12-20,-1.41,-0.14,0.68,-0.02,0.14,0.01
"2341",2018-12-21,-1.71,-0.09,0.48,-0.09,0.28,0.01
"2342",2018-12-24,-1.32,1.14,0.04,-0.22,-0.05,0.01
"2343",2018-12-25,-0.59,-0.74,0.18,-0.3,-0.06,0.01
"2344",2018-12-26,2.6,-1.09,-1.06,0.32,-0.77,0.01
"2345",2018-12-27,0.92,0.54,-0.34,0.44,0.08,0.01
"2346",2018-12-28,0.57,0.51,0.37,-0.48,0.08,0.01
"2347",2018-12-31,0.78,0,-0.32,0.03,-0.15,0.01
"2348",2019-01-01,-0.03,-0.02,0,-0.01,0,0.01
"2349",2019-01-02,-0.15,0.42,0.41,-0.06,0.22,0.01
"2350",2019-01-03,-1.28,1.1,1.07,-0.39,0.97,0.01
"2351",2019-01-04,2.51,-1.23,-0.25,-0.25,-0.38,0.01
"2352",2019-01-07,1.03,0.91,-0.71,0.2,-0.44,0.01
"2353",2019-01-08,0.8,-0.06,-0.41,0.13,-0.16,0.01
"2354",2019-01-09,1.01,0.27,-0.09,0.08,-0.2,0.01
"2355",2019-01-10,0.1,-0.39,0.06,-0.18,0.14,0.01
"2356",2019-01-11,-0.02,0.12,0.07,0,0,0.01
"2357",2019-01-14,-0.46,-0.04,0.47,0,0.18,0.01
"2358",2019-01-15,0.66,-0.38,-0.62,0.01,-0.47,0.01
"2359",2019-01-16,0.16,-0.11,0.35,-0.32,-0.12,0.01
"2360",2019-01-17,0.5,-0.08,-0.33,0.18,-0.09,0.01
"2361",2019-01-18,1.13,-0.56,-0.05,0.12,-0.08,0.01
"2362",2019-01-21,0.05,0.12,0.14,-0.07,0.03,0.01
"2363",2019-01-22,-1.08,0.23,0.16,0.06,0.21,0.01
"2364",2019-01-23,0.05,-0.19,-0.12,0.2,0.03,0.01
"2365",2019-01-24,0.13,0.18,0.01,0,-0.08,0.01
"2366",2019-01-25,1.05,0.08,-0.09,-0.19,-0.35,0.01
"2367",2019-01-28,-0.67,0.25,0.15,0.14,0.12,0.01
"2368",2019-01-29,0,-0.03,0.29,0.03,0.4,0.01
"2369",2019-01-30,1.14,-0.79,-0.53,0.12,-0.61,0.01
"2370",2019-01-31,0.63,0.09,-0.76,0.32,-0.3,0.01
"2371",2019-02-01,0.08,-0.24,-0.01,-0.17,0.1,0.01
"2372",2019-02-04,0.44,0.27,-0.51,0.21,-0.31,0.01
"2373",2019-02-05,0.59,-0.4,-0.33,0.34,-0.1,0.01
"2374",2019-02-06,-0.25,0.04,0.11,-0.08,0.14,0.01
"2375",2019-02-07,-1,0.17,-0.09,0.28,0.09,0.01
"2376",2019-02-08,-0.34,-0.3,-0.34,-0.16,-0.14,0.01
"2377",2019-02-11,0.09,0.06,0.03,-0.11,-0.05,0.01
"2378",2019-02-12,1.25,-0.03,-0.18,0.07,-0.23,0.01
"2379",2019-02-13,0.26,0.01,-0.11,0.14,-0.03,0.01
"2380",2019-02-14,-0.06,0.31,-0.21,0.18,-0.09,0.01
"2381",2019-02-15,0.87,-0.29,0.39,-0.36,0.33,0.01
"2382",2019-02-18,0.29,0.33,0.04,-0.01,0.01,0.01
"2383",2019-02-19,0.21,0.13,0.24,0.02,0.07,0.01
